timestamp,buy_and_hold_equity,buy_and_hold_drawdown,fixed_50_equity,fixed_50_drawdown,momentum_30_equity,momentum_30_drawdown,momentum_60_equity,momentum_60_drawdown,momentum_90_equity,momentum_90_drawdown,momentum_180_equity,momentum_180_drawdown,momentum_270_equity,momentum_270_drawdown,ma_50_200_equity,ma_50_200_drawdown,vol_target_14_equity,vol_target_14_drawdown,vol_target_30_equity,vol_target_30_drawdown,hmm_3_state_walkforward_equity,hmm_3_state_walkforward_drawdown
2020-05-28 00:00:00+00:00,1.0261843899570198,-0.022068059779533,1.0149470525062847,-0.0094894938652447,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0304049176783754,0.0,1.0,0.0,1.0,0.0
2020-05-29 00:00:00+00:00,1.01023634116851,-0.0372662117365426,1.0070603484843097,-0.0171863123083855,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0169433225062765,-0.0130643739574046,1.0,0.0,1.0,0.0
2020-05-30 00:00:00+00:00,1.0392401001028615,-0.0096262451516435,1.0215166367752246,-0.0030780833160405,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0434491033795323,0.0,1.0,0.0,1.0,0.0
2020-05-31 00:00:00+00:00,1.0125082040519693,-0.0351011746347512,1.008378635005552,-0.0158997657381361,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0195809414037356,-0.0228742943939406,1.0,0.0,1.0,0.0
2020-06-01 00:00:00+00:00,1.0931486200804177,0.0,1.0485343948876087,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.092413944542033,0.0,1.0,0.0,1.0,0.0
2020-06-02 00:00:00+00:00,1.0199849905321086,-0.0669292612224371,1.013445578679537,-0.0334646306112185,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0392898747882875,-0.0486299813538324,1.0,0.0,1.0,0.0
2020-06-03 00:00:00+00:00,1.0358665980476116,-0.0524009462030806,1.0213354717016463,-0.0259399437143669,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0494105802293665,-0.0393654479856487,1.0,0.0,1.0,0.0
2020-06-04 00:00:00+00:00,1.0490283999035772,-0.0403606786546504,1.0278240558167933,-0.0197517021585499,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0580073528026537,-0.0314959287285585,1.0,0.0,1.0,0.0
2020-06-05 00:00:00+00:00,1.031035674519954,-0.0568202204343395,1.019009539460185,-0.0281582135706558,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0454215461510452,-0.0430170253920443,1.0,0.0,1.0,0.0
2020-06-06 00:00:00+00:00,1.035873027848225,-0.052395064294166,1.0214000043631295,-0.025878398130552,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.048731808245281,-0.0399867985162573,1.0,0.0,1.0,0.0
2020-06-07 00:00:00+00:00,1.0445200380400332,-0.0444848771220209,1.025663102257467,-0.0218126298399522,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0546796886430465,-0.0345420855230897,1.0,0.0,1.0,0.0
2020-06-08 00:00:00+00:00,1.0482728983314835,-0.0410518029521298,1.0275056568225711,-0.0200553631502868,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0573284014304771,-0.0321174434717276,1.0,0.0,1.0,0.0
2020-06-09 00:00:00+00:00,1.0472462735001846,-0.0419909477421798,1.027002513593707,-0.020535216964637,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0565462242372583,-0.0328334515354538,1.0,0.0,1.0,0.0
2020-06-10 00:00:00+00:00,1.0593096510846662,-0.0309555063000142,1.0329176070226316,-0.0148939204485047,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.065665553614395,-0.0244855817350918,1.0,0.0,1.0,0.0
2020-06-11 00:00:00+00:00,0.9945186935686532,-0.0902255417973345,1.0013292415595116,-0.0450201286274036,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0148156736220222,-0.0710337608813131,1.0,0.0,1.0,0.0
2020-06-12 00:00:00+00:00,1.0143149780243812,-0.0721161245670665,1.0112951671011523,-0.0355155042772323,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.029203406054488,-0.0578631743061872,1.0,0.0,1.0,0.0
2020-06-13 00:00:00+00:00,1.015194789075004,-0.0713112833639023,1.0117337629430427,-0.0350972100905765,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0298329457755362,-0.0572868911818335,0.9987344024375848,-0.0012655975624151,1.0,0.0
2020-06-14 00:00:00+00:00,1.0011306718662685,-0.084176978796698,1.0047256781995075,-0.0417809057115355,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0193202602636109,-0.0669102446408858,0.987466091749736,-0.0125339082502641,1.0,0.0
2020-06-15 00:00:00+00:00,1.010123819657773,-0.0759501488613108,1.0092383990499856,-0.0374770689728639,1.006482990976333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.026106039081473,-0.060698516154843,0.9948319727608944,-0.0051680272391055,1.0,0.0
2020-06-16 00:00:00+00:00,1.0207940737759826,-0.0661891210173344,1.0145688496215632,-0.0323933534576004,1.0171147858814482,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0360515418186207,-0.051594364027494,1.0036415705375936,0.0,1.0,0.0
2020-06-17 00:00:00+00:00,1.014316049657817,-0.0721151442489139,1.0113495903966951,-0.0354636001186201,1.0145719989167443,-0.0025,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0294025832094331,-0.0576808467590695,0.99818134768264,-0.0054404112137651,1.0,0.0
2020-06-18 00:00:00+00:00,1.0058694349184651,-0.0798420119265499,1.0071386344723736,-0.039479639978498,1.0145719989167443,-0.0025,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0208303368814795,-0.0655279145951976,0.9910999171860426,-0.0124961477480781,1.0,0.0
2020-06-19 00:00:00+00:00,0.9977153761070304,-0.0873012527485664,1.0030564606972945,-0.0433728587369696,1.0145719989167443,-0.0025,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.012554997841972,-0.0731031923375347,0.9842582805168087,-0.0193129605127876,1.0,0.0
2020-06-20 00:00:00+00:00,1.0029363742052444,-0.0825251427098143,1.0056809345698612,-0.0408698660975646,1.0145719989167443,-0.0025,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0178536509896237,-0.0682527845098746,0.9886707405219768,-0.0149165104904909,1.0,0.0
2020-06-21 00:00:00+00:00,0.9960500577481176,-0.0888246671574785,1.0022283540530583,-0.0441626341113146,1.005069360461197,-0.0118427394699724,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0108649102000486,-0.0746503051791158,0.9824723219442798,-0.0210924389889257,1.0,0.0
2020-06-22 00:00:00+00:00,1.0379509250798429,-0.0504942273965584,1.023308739005905,-0.0240580146962251,1.0473496430677531,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0533889943694206,-0.0357235921123039,1.0196671077306974,0.0,1.0,0.0
2020-06-23 00:00:00+00:00,1.0314353937914311,-0.0564545617634738,1.0200969300727492,-0.0271211559234618,1.0407751131892913,-0.0062773018752406,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0467765536597076,-0.0417766462157875,1.014016992954904,-0.0055411366444562,1.0,0.0
2020-06-24 00:00:00+00:00,0.9962429517665246,-0.0886482098900367,1.002694142516949,-0.0437184059904617,1.0052640011483889,-0.0401829916092707,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.011060673247376,-0.074471102919473,0.9820481787768914,-0.0368933435908588,1.0,0.0
2020-06-25 00:00:00+00:00,0.9912062746192328,-0.0932557052065667,1.0001594963925358,-0.0461357288143687,1.0001817165383935,-0.0450355111509863,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0059490825671702,-0.0791502730323633,0.9775281125588342,-0.0413262277976631,1.0,0.0
2020-06-26 00:00:00+00:00,0.9818530579933684,-0.1018119220411782,0.9954406459021228,-0.0506361538966749,0.9907438058839176,-0.0540467431850489,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9964567499167796,-0.0878395914888117,0.9692154087808732,-0.0494785980319655,1.0,0.0
2020-06-27 00:00:00+00:00,0.9657560521573112,-0.1165372810091776,0.987280762019252,-0.0584183343598591,0.9882669463692078,-0.0564116263270864,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9801203236173388,-0.1027940200559877,0.9543718382952742,-0.0640358690992199,1.0,0.0
2020-06-28 00:00:00+00:00,0.9769385470577344,-0.1063076610883284,0.9929966268393088,-0.0529670445901326,0.9882669463692078,-0.0564116263270864,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9914691424998808,-0.0924052668372618,0.9649123568003128,-0.0536986537226282,1.0,0.0
2020-06-29 00:00:00+00:00,0.9851054654703962,-0.0988366564484827,0.9971472064534868,-0.0490085863512661,0.9882669463692078,-0.0564116263270864,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9997575324092102,-0.0848180422776155,0.9726650647788784,-0.0460954782158498,1.0,0.0
2020-06-30 00:00:00+00:00,0.9793175732847532,-0.1041313547898824,0.9942178853165808,-0.0518023155328634,0.9882669463692078,-0.0564116263270864,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.993883553416914,-0.0901951056350031,0.9670211074584816,-0.0516305761685116,1.0,0.0
2020-07-01 00:00:00+00:00,0.9893319877403792,-0.0949702816552072,0.9993012771775892,-0.0469542229134951,0.9882669463692078,-0.0564116263270864,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0040469182906424,-0.0808915216552241,0.9768152284333822,-0.0420253619759133,1.0,0.0
2020-07-02 00:00:00+00:00,0.973744007786229,-0.1092299895007912,0.9914287488100496,-0.0544623489281725,0.9882669463692078,-0.0564116263270864,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9882270889216482,-0.0953730553705651,0.9614095362815052,-0.0571339126343364,1.0,0.0
2020-07-03 00:00:00+00:00,0.9707134284303692,-0.1120023292359289,0.9898859390597844,-0.0559337453437669,0.9882669463692078,-0.0564116263270864,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9851514339336436,-0.0981885219831724,0.9584173454491268,-0.0600683907691049,1.0,0.0
2020-07-04 00:00:00+00:00,0.9789864385531548,-0.1044342730989903,0.9941041440183204,-0.0519107919918284,0.9882669463692078,-0.0564116263270864,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9935474935190028,-0.0905027361807228,0.966585560875563,-0.0520577220277989,1.0,0.0
2020-07-05 00:00:00+00:00,0.9719082997110564,-0.1109092744959435,0.9905104235755396,-0.0553381668688975,0.9882669463692078,-0.0564116263270864,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.986364077254586,-0.0970784635414974,0.9595970812263904,-0.0589114094677376,1.0,0.0
2020-07-06 00:00:00+00:00,1.001355714887744,-0.0839711119846819,1.005515939882241,-0.0410272235370768,0.9882669463692078,-0.0564116263270864,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0162494815740275,-0.0697212474708343,0.9886714842967336,-0.0303977868845309,1.0,0.0
2020-07-07 00:00:00+00:00,0.9920528650333524,-0.0924812538661282,1.0008451901796889,-0.0454817743132132,0.9882669463692078,-0.0564116263270864,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0068082648304388,-0.078363774226154,0.9794864741779646,-0.0394056386129352,1.0,0.0
2020-07-08 00:00:00+00:00,1.0111997396271106,-0.0749659094362469,1.0105034745411237,-0.0362705510967634,0.9882669463692078,-0.0564116263270864,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.026239922422617,-0.0605759588204064,0.9983908142069984,-0.0208659212034896,1.0,0.0
2020-07-09 00:00:00+00:00,0.98937806797811,-0.0949281279746513,0.9996001514104522,-0.0466691829240391,0.9882669463692078,-0.0564116263270864,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.004093683907504,-0.0808487122265315,0.9768455589312828,-0.0419956164857718,1.0,0.0
2020-07-10 00:00:00+00:00,0.9953695705165162,-0.0894471691842854,1.002626854264704,-0.0437825796146874,0.9882669463692078,-0.0564116263270864,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0101743016719786,-0.0752824909284102,0.9827611667614908,-0.0361941075566729,1.0,0.0
2020-07-11 00:00:00+00:00,0.9895495293278052,-0.0947712770702587,0.9996956165809456,-0.046578136630318,0.9882669463692078,-0.0564116263270864,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.004267695505128,-0.0806894213290716,0.9770148483701726,-0.0418295922631541,1.0,0.0
2020-07-12 00:00:00+00:00,0.996913794297207,-0.0880345307266006,1.0034155028479084,-0.0430304358728609,0.9882669463692078,-0.0564116263270864,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0117414936230795,-0.0738478772831605,0.9842858297704926,-0.034698851901722,1.0,0.0
2020-07-13 00:00:00+00:00,0.9904700624489804,-0.0939291837773016,1.000172624441725,-0.0461232084342521,0.9882669463692078,-0.0564116263270864,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.005201920269872,-0.0798342283233327,0.9779237210452124,-0.0409382497179752,1.0,0.0
2020-07-14 00:00:00+00:00,0.9918878334842712,-0.092632222861606,1.0008884541426846,-0.045440512945721,0.9882669463692078,-0.0564116263270864,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0066407786677256,-0.0785170917149594,0.9793235330930332,-0.0395654369272048,1.0,0.0
2020-07-15 00:00:00+00:00,0.985645568721936,-0.0983425760996459,0.9977389998811196,-0.0484441857645822,0.9882669463692078,-0.0564116263270864,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.000305668941726,-0.084316275950616,0.9731603394584486,-0.0456097562818821,1.0,0.0
2020-07-16 00:00:00+00:00,0.9787999743353616,-0.104604848457517,0.994274206494127,-0.0517486013411108,0.9882669463692078,-0.0564116263270864,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9933582559065866,-0.0906759650317107,0.9664014586107702,-0.0522382733698958,1.0,0.0
2020-07-17 00:00:00+00:00,0.9810075392126852,-0.1025853930634634,0.9953954390616778,-0.0506792682100111,0.9882669463692078,-0.0564116263270864,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.995598655225996,-0.0886250947269118,0.9685810601364774,-0.0501007115036922,1.0,0.0
2020-07-18 00:00:00+00:00,0.9827178661758932,-0.1010208052921481,0.996263144757318,-0.0498517267389151,0.9882669463692078,-0.0564116263270864,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9973344209122956,-0.0870361680247473,0.970269722289404,-0.0484446198830802,1.0,0.0
2020-07-19 00:00:00+00:00,0.9868661592050776,-0.0972259937240018,0.9983658802426878,-0.0478463223424334,0.9882669463692078,-0.0564116263270864,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.001544414002312,-0.0831823238743221,0.9743654686515456,-0.0444278713471222,1.0,0.0
2020-07-20 00:00:00+00:00,0.981699814412079,-0.1019521075369785,0.995752606741115,-0.0503386330518527,0.9882669463692078,-0.0564116263270864,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9963012270514032,-0.0879819577284165,0.9692645662459952,-0.049430388704873,1.0,0.0
2020-07-21 00:00:00+00:00,1.0062637960227645,-0.0794812548464465,1.0082104112357757,-0.0384574734490757,0.9882669463692078,-0.0564116263270864,1.0225218867825665,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0212305635560153,-0.0651615455310392,0.993517394484956,-0.0256453435120981,1.0,0.0
2020-07-22 00:00:00+00:00,1.019997850133337,-0.0669174974046061,1.0150907225405668,-0.0318956369100573,0.9992847019901514,-0.0458919725573366,1.0364778404577586,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0351688925257,-0.0524023446444852,1.0070774785400352,-0.0123468032804164,1.0,0.0
2020-07-23 00:00:00+00:00,1.0291185223036778,-0.0585740096090769,1.0196291192157343,-0.0275673128252245,0.996786490235176,-0.0482772426259433,1.045745874300577,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.044425221946813,-0.043929064467717,1.0160826186299836,-0.0035153522885436,1.0,0.0
2020-07-24 00:00:00+00:00,1.0221025382008435,-0.0649921525531882,1.0161534740222196,-0.0308820779015647,0.996786490235176,-0.0482772426259433,1.0386165337332014,-0.0068174694661299,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0373048848865347,-0.0504470488781626,1.0091555064024085,-0.0103088559477837,1.0,0.0
2020-07-25 00:00:00+00:00,1.0395294411304734,-0.0490502187579943,1.024816209555859,-0.022620321705605,1.0112897869677175,-0.0344296256161543,1.0563250011696852,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.054990988640047,-0.0342571202875615,1.026361661747578,0.0,1.0,0.0
2020-07-26 00:00:00+00:00,1.064297033093922,-0.0263931056184957,1.0370247284835217,-0.0109769087787729,1.0353845473558223,-0.0114241655507556,1.0814927603255091,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.080126963916838,-0.01124755014945,1.0508155211952208,0.0,1.0,0.0
2020-07-27 00:00:00+00:00,1.182007392926438,0.0,1.0943717613838002,0.0,1.1498972104983542,0.0,1.201104953177448,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.1995881008307034,0.0,1.1670348371111063,0.0,1.0,0.0
2020-07-28 00:00:00+00:00,1.168752358961576,-0.011214002589311,1.0882356175008867,-0.0056070012946556,1.1370022602023842,-0.011214002589311,1.1876357591224818,-0.011214002589311,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.1874967269714338,-0.0100796047000603,1.1539477054259262,-0.011214002589311,1.0,0.0
2020-07-29 00:00:00+00:00,1.1895699100814252,0.0,1.0979273201203763,0.0,1.1572542857864672,0.0,1.2087896570699133,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.205510004845424,0.0,1.1745015594251431,0.0,1.0,0.0
2020-07-30 00:00:00+00:00,1.1894713198053506,-8.287892560077115e-05,1.0978818226020366,-4.1439462800441085e-05,1.157158373794614,-8.287892560099319e-05,1.208689473881858,-8.287892560088217e-05,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.2053855263968427,-0.0001032579141451,1.1744042179977816,-8.287892560088217e-05,1.0,0.0
2020-07-31 00:00:00+00:00,1.214745794383835,0.0,1.1095459904358924,0.0,1.181746246923441,0.0,1.2343723052980098,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.2277810718848878,0.0,1.1993585393491422,0.0,1.0,0.0
2020-08-01 00:00:00+00:00,1.2646528351128832,0.0,1.1323384780458308,0.0,1.2302975227124004,0.0,1.285085688460258,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.2721694545333009,0.0,1.2486334047150198,0.0,1.0,0.0
2020-08-02 00:00:00+00:00,1.186442883716362,-0.0618430206496473,1.0973248621057414,-0.0309215103248237,1.1542122076100874,-0.0618430206496474,1.205612107692244,-0.0618430206496474,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.2038584631522355,-0.0536964561895768,1.171414143283389,-0.0618430206496474,1.0,0.0
2020-08-03 00:00:00+00:00,1.2023523537011904,-0.0492629120671933,1.104682088145394,-0.0244241368077199,1.1696894840345335,-0.0492629120671934,1.2217786251908316,-0.0492629120671933,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.2148026484900951,-0.0450936829514201,1.1865156316350711,-0.0497486074338416,1.0,0.0
2020-08-04 00:00:00+00:00,1.1993689262164966,-0.0516220001915065,1.1033115502604405,-0.0256344974123678,1.166787103759331,-0.0516220001915065,1.2187469948044602,-0.0516220001915065,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.2126214921940135,-0.0468082000609993,1.1836672872301957,-0.0520297769060981,1.0,0.0
2020-08-05 00:00:00+00:00,1.258623825404231,-0.0047673239178829,1.130566139425753,-0.0015652021497465,1.2244322959062617,-0.0047673239178828,1.2789592687211324,-0.0047673239178828,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.2552883729551565,-0.0132695227966601,1.2403399190281177,-0.0066420501450505,1.0,0.0
2020-08-06 00:00:00+00:00,1.2605045420836984,-0.0032801832360692,1.1314108217497092,-0.0008192394006804,1.226261921403022,-0.003280183236069,1.280870371928058,-0.0032801832360692,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.256506758076827,-0.0123118004450277,1.242002573801577,-0.0053104705419572,1.0,0.0
2020-08-07 00:00:00+00:00,1.2424764527967007,-0.0175355494412844,1.1233199443931463,-0.0079645210575626,1.2087235796753877,-0.0175355494412842,1.262551004833976,-0.0175355494412844,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.244168817485557,-0.0220101472708413,1.2251493650609282,-0.0188077938371763,1.0,0.0
2020-08-08 00:00:00+00:00,1.2603920205729613,-0.0033691574648955,1.1314186550580048,-0.0008123215855151,1.2261524566297115,-0.0033691574648953,1.2807560324199516,-0.0033691574648955,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.2563329702965236,-0.0124484078597744,1.2417359754437471,-0.0055239826559396,1.0,0.0
2020-08-09 00:00:00+00:00,1.2518478871909704,-0.0101252672404515,1.1275837403085072,-0.0041990428034638,1.217840431509672,-0.0101252672404514,1.2720738524377182,-0.0101252672404514,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.2505470113279302,-0.016996511847003,1.233617398932685,-0.0120259523136512,1.0,0.0
2020-08-10 00:00:00+00:00,1.274485071884458,0.0,1.1377787974108575,0.0,1.2398626588564323,0.0,1.2950767835733892,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.2657746340928742,-0.0050267049076199,1.2548635053278483,0.0,1.0,0.0
2020-08-11 00:00:00+00:00,1.2208133828961685,-0.0421124500963597,1.113821470997527,-0.0210562250481799,1.187649004509001,-0.0421124500963597,1.2405379271542007,-0.0421124500963597,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.2128351004351423,-0.0466402914224389,1.2043619942672108,-0.0402446248904524,1.0,0.0
